y;u;time
0.0;0;0.0
0.0;0;0.01
0.0;2;0.02
0.033589864930332315;2;0.03
0.11849013110267306;2;0.04
0.23529998631280075;2;0.05
0.3700029313151621;2;0.060000000000000005
0.5125529768090566;2;0.07
0.6559137819747127;2;0.08
0.7952751120871908;2;0.09
0.9275439122313787;2;0.09999999999999999
1.0508485041089248;2;0.10999999999999999
1.16419060332046;2;0.11999999999999998
1.267200426867537;2;0.12999999999999998
1.3599721488378937;2;0.13999999999999999
1.4429167517299037;2;0.15
1.516617282571104;2;0.16
1.5817346778701846;2;0.17
1.6389739366587246;2;0.18000000000000002
1.6890691089036667;2;0.19000000000000003
1.7327564771977237;2;0.20000000000000004
1.7707392561815467;2;0.21000000000000005
1.803665035984752;2;0.22000000000000006
1.8321277720812974;2;0.23000000000000007
1.8566724269119137;2;0.24000000000000007
1.8777930150667737;2;0.25000000000000006
1.8959318013968898;2;0.26000000000000006
1.9114823885030716;2;0.2700000000000001
1.9247929997041384;2;0.2800000000000001
1.9361685959283548;2;0.2900000000000001
1.945876658436895;2;0.3000000000000001
1.9541504192340076;2;0.3100000000000001
1.9611924265957785;2;0.3200000000000001
1.9671793064235954;2;0.3300000000000001
1.9722631774723598;2;0.34000000000000014
1.9765761115527092;2;0.35000000000000014
1.980229301209588;2;0.36000000000000015
1.9833228298709418;2;0.37000000000000016
1.985937257353781;2;0.38000000000000017
1.9881448407075053;2;0.3900000000000002
1.9900119068990825;2;0.4000000000000002
1.9915833310015496;2;0.4100000000000002
1.992910910066438;2;0.4200000000000002
1.99403186074531;2;0.4300000000000002
1.9949759204978628;2;0.4400000000000002
1.9957746959623464;2;0.45000000000000023
1.9964471503798151;2;0.46000000000000024
1.9970146365232102;2;0.47000000000000025
1.9974933349860695;2;0.48000000000000026
1.997895832873799;2;0.49000000000000027
1.998234747074884;2;0.5000000000000002
1.9985188315021098;2;0.5100000000000002
1.998757169354376;2;0.5200000000000002
1.998957513741404;2;0.5300000000000002
1.9991247513140138;2;0.5400000000000003
1.9992655658929304;2;0.5500000000000003
1.9993837445032194;2;0.5600000000000003
1.9994829168455168;2;0.5700000000000003
1.9995667597384894;2;0.5800000000000003
1.999637148170086;2;0.5900000000000003
1.9996964320360902;2;0.6000000000000003
1.999746281252777;2;0.6100000000000003
1.9997880645866115;2;0.6200000000000003
1.9998229814384307;2;0.6300000000000003
1.9998516600371514;2;0.6400000000000003
1.9998751028818493;2;0.6500000000000004
1.999894265172434;2;0.6600000000000004
1.9999102765149854;2;0.6700000000000004
1.999923036929419;2;0.6800000000000004
1.999931730405044;2;0.6900000000000004
1.9999382584440513;2;0.7000000000000004
1.9999437729726028;2;0.7100000000000004
1.9999498154468422;2;0.7200000000000004
1.9999527768516598;2;0.7300000000000004
1.9999544837470862;2;0.7400000000000004
1.9999561681389988;2;0.7500000000000004
1.9999587380523745;2;0.7600000000000005
1.9999623227618164;2;0.7700000000000005
1.999964425235912;2;0.7800000000000005
1.9999668128466854;2;0.7900000000000005
1.9999696094738992;2;0.8000000000000005
1.9999729253473963;2;0.8100000000000005
1.9999763908792483;2;0.8200000000000005
1.999979809544967;2;0.8300000000000005
1.9999831371072858;2;0.8400000000000005
1.9999861327564779;2;0.8500000000000005
1.9999887068141329;2;0.8600000000000005
1.9999932337132105;2;0.8700000000000006
1.9999981135158074;2;0.8800000000000006
2.0000031592126466;2;0.8900000000000006
2.000008119678668;2;0.9000000000000006
2.0000126796730275;2;0.9100000000000006
2.0000164598390984;2;0.9200000000000006
2.0000190167044694;2;0.9300000000000006
2.000019842680947;2;0.9400000000000006
2.000019451367022;2;0.9500000000000006
2.000023715174605;2;0.9600000000000006
2.0000277959383608;2;0.9700000000000006
2.0000315077121815;2;0.9800000000000006
2.0000346342942943;2;0.9900000000000007
2.0000369292272597;2;1.0000000000000007
2.0000381157979743;1;1.0100000000000007
1.9832527578126475;1;1.0200000000000007
1.9408144505625526;1;1.0300000000000007
1.882414278915758;1;1.0400000000000007
1.8150709891335992;1;1.0500000000000007
1.7438142099457252;1;1.0600000000000007
1.672148120799224;1;1.0700000000000007
1.6024548270765815;1;1.0800000000000007
1.5363053453547986;1;1.0900000000000007
1.474646853687566;1;1.1000000000000008
1.417975566415823;1;1.1100000000000008
1.3664561455172408;1;1.1200000000000008
1.3200373110943886;1;1.1300000000000008
1.2785343717694941;1;1.1400000000000008
1.2416740863608313;1;1.1500000000000008
1.209122220919322;1;1.1600000000000008
1.1805105417591635;1;1.1700000000000008
1.1554630122570284;1;1.1800000000000008
1.1336095514933744;1;1.1900000000000008
1.1146087538166685;1;1.2000000000000008
1.098132780464206;1;1.2100000000000009
1.0838924072780072;1;1.2200000000000009
1.0716181765972785;1;1.2300000000000009
1.0610594681270547;1;1.2400000000000009
1.0519985883394207;1;1.2500000000000009
1.044233362475074;1;1.260000000000001
1.0375864296897057;1;1.270000000000001
1.0319045805252298;1;1.280000000000001
1.0270531786355745;1;1.290000000000001
1.0229184190699916;1;1.300000000000001
1.0193985277823272;1;1.310000000000001
1.0164074220216122;1;1.320000000000001
1.0138678392726037;1;1.330000000000001
1.0117137212771534;1;1.340000000000001
1.0098872090527502;1;1.350000000000001
1.0083399318522317;1;1.360000000000001
1.0070297928627026;1;1.370000000000001
1.005921638976778;1;1.380000000000001
1.0049852250203182;1;1.390000000000001
1.0041946312496604;1;1.400000000000001
1.0035280398400326;1;1.410000000000001
1.0029669847723846;1;1.420000000000001
1.0024951587239763;1;1.430000000000001
1.0020977858613014;1;1.440000000000001
1.0017653376767737;1;1.450000000000001
1.0014861610330172;1;1.460000000000001
1.0012502669783019;1;1.470000000000001
1.0010534216476425;1;1.480000000000001
1.0008874380417672;1;1.490000000000001
1.0007465120002634;1;1.500000000000001
1.0006283342177547;1;1.5100000000000011
1.0005282826073387;1;1.5200000000000011
1.0004434269681297;1;1.5300000000000011
1.000371996508195;1;1.5400000000000011
1.000311775748641;1;1.5500000000000012
1.0002611818850726;1;1.5600000000000012
1.0002188968021102;1;1.5700000000000012
1.0001834890873622;1;1.5800000000000012
1.0001546093336977;1;1.5900000000000012
1.0001317506140213;1;1.6000000000000012
1.0001134739496222;1;1.6100000000000012
1.0000982842386072;1;1.6200000000000012
1.000084404428641;1;1.6300000000000012
1.000076829023354;1;1.6400000000000012
1.000071601400442;1;1.6500000000000012
1.0000673462517962;1;1.6600000000000013
1.00006217629488;1;1.6700000000000013
1.0000570195663132;1;1.6800000000000013
1.0000553510499306;1;1.6900000000000013
1.0000536232896609;1;1.7000000000000013
1.0000509813203016;1;1.7100000000000013
1.0000463572624871;1;1.7200000000000013
1.000042526372372;1;1.7300000000000013
1.0000389217297212;1;1.7400000000000013
1.00003497704172;1;1.7500000000000013
1.0000307873404601;1;1.7600000000000013
1.0000264806262216;1;1.7700000000000014
1.0000220906766146;1;1.7800000000000014
1.000017918572152;1;1.7900000000000014
1.000014236504745;1;1.8000000000000014
1.0000113661016354;1;1.8100000000000014
1.00000797521969;1;1.8200000000000014
1.0000035763862267;1;1.8300000000000014
0.9999991925698873;1;1.8400000000000014
0.9999950335836312;1;1.8500000000000014
0.9999913646337072;1;1.8600000000000014
0.9999885063196542;1;1.8700000000000014
0.9999868346343008;1;1.8800000000000014
0.9999867809637653;1;1.8900000000000015
0.999985904863421;1;1.9000000000000015
0.9999833205219604;1;1.9100000000000015
0.999981043712127;1;1.9200000000000015
0.9999792087225209;1;1.9300000000000015
0.9999779718318511;1;1.9400000000000015
0.9999775113089368;1;1.9500000000000015
0.9999780274127064;1;1.9600000000000015
0.9999797423921983;1;1.9700000000000015
0.9999812235235314;1;1.9800000000000015
0.9999816525555109;1;1.9900000000000015
0.9999823030146838;1;2.0000000000000013
0.9999831675010012;1;2.010000000000001
0.9999842380288921;1;2.020000000000001
0.999985506027263;1;2.0300000000000007
0.9999869623394985;1;2.0400000000000005
0.9999885972234608;1;2.0500000000000003
0.9999902447711165;1;2.06
0.9999917621362346;1;2.07
0.9999932466740756;1;2.0799999999999996
0.9999946542261626;1;2.0899999999999994
0.999995937762356;1;2.099999999999999
0.9999970473808529;1;2.109999999999999
0.9999979303081882;1;2.1199999999999988
0.999998530899233;1;2.1299999999999986
0.9999990651139933;1;2.1399999999999983
0.9999997694550781;1;2.149999999999998
1.0000003513662237;1;2.159999999999998
1.0000008057312093;1;2.1699999999999977
1.0000011289946693;1;2.1799999999999975
1.0000013191620922;1;2.1899999999999973
1.000001375799822;1;2.199999999999997
1.0000013000350574;1;2.209999999999997
1.0000012436823251;1;2.2199999999999966
1.000001353323272;1;2.2299999999999964
1.000001428959277;1;2.239999999999996
1.0000014723451212;1;2.249999999999996
1.0000014852355863;1;2.259999999999996
1.0000014693854533;1;2.2699999999999956
1.0000014265495039;1;2.2799999999999954
1.000001358482519;1;2.289999999999995
1.00000126693928;1;2.299999999999995
1.0000011536745683;1;2.3099999999999947
1.0000010204431653;1;2.3199999999999945
1.000000868999852;1;2.3299999999999943
1.0000007153625627;1;2.339999999999994
1.0000005874859592;1;2.349999999999994
1.0000004591269833;1;2.3599999999999937
1.0000003329710723;1;2.3699999999999934
1.0000002117036628;1;2.3799999999999932
1.0000000980101917;1;2.389999999999993
0.9999999945760959;1;2.399999999999993
0.9999999040868123;1;2.4099999999999926
0.9999998292277776;1;2.4199999999999924
0.9999997726844291;1;2.429999999999992
0.9999997371422032;1;2.439999999999992
0.9999997252865371;1;2.4499999999999917
0.9999996998301519;1;2.4599999999999915
0.999999534164586;1;2.4699999999999913
0.9999993654517905;1;2.479999999999991
0.9999991955757339;1;2.489999999999991
0.999999026420385;1;2.4999999999999907
0.9999988598697123;1;2.5099999999999905
0.9999986978076844;1;2.5199999999999902
0.9999985421182699;1;2.52999999999999
0.9999983946854374;1;2.53999999999999
0.9999982573931555;1;2.5499999999999896
0.9999981321253928;1;2.5599999999999894
0.9999980207661179;1;2.569999999999989
0.9999979251992994;1;2.579999999999989
0.999997847308906;1;2.5899999999999888
0.999997788978906;1;2.5999999999999885
0.9999977520932682;1;2.6099999999999883
0.9999977385359614;1;2.619999999999988
0.9999977501909538;1;2.629999999999988
0.9999977889422142;1;2.6399999999999877
0.9999978566737113;1;2.6499999999999875
0.9999979552694135;1;2.6599999999999873
0.9999980866132895;1;2.669999999999987
0.9999982525893079;1;2.679999999999987
0.9999984550814371;1;2.6899999999999866
0.9999985389461836;1;2.6999999999999864
0.999998497635994;1;2.709999999999986
0.9999984601318421;1;2.719999999999986
0.9999984267961227;1;2.7299999999999858
0.9999983979912308;1;2.7399999999999856
0.9999983740795612;1;2.7499999999999853
0.9999983554235087;1;2.759999999999985
0.9999983423854684;1;2.769999999999985
0.9999983353278349;1;2.7799999999999847
0.9999983346130034;1;2.7899999999999845
0.9999983406033685;1;2.7999999999999843
0.9999983536613253;1;2.809999999999984
0.9999983741492685;1;2.819999999999984
0.9999984024295933;1;2.8299999999999836
0.9999984388646942;1;2.8399999999999834
0.9999984838169662;1;2.849999999999983
0.9999985376488043;1;2.859999999999983
0.9999986007226034;1;2.869999999999983
0.9999986734007582;1;2.8799999999999826
0.9999987560456637;1;2.8899999999999824
0.9999988490197147;1;2.899999999999982
0.9999989526853063;1;2.909999999999982
0.9999990674048331;1;2.9199999999999817
0.9999991935406902;1;2.9299999999999815
0.9999992140560251;1;2.9399999999999813
0.999999213034407;1;2.949999999999981
0.9999992092053102;1;2.959999999999981
0.999999202633132;1;2.9699999999999807
0.999999193402254;1;2.9799999999999804
0.9999991816170422;1;2.9899999999999802
0.9999991674018466;1;2.99999999999998
0.9999991509010021;1;3.00999999999998
0.9999991322788276;-1;3.0199999999999796
0.966423945541344;-1;3.0299999999999794
0.881556979463385;-1;3.039999999999979
0.7647313905273305;-1;3.049999999999979
0.6300547685847481;-1;3.0599999999999787
0.4875186963396504;-1;3.0699999999999785
0.34416839298564705;-1;3.0799999999999783
0.20481563085611962;-1;3.089999999999978
0.0725260551946075;-1;3.099999999999978
-0.05080807617909539;-1;3.1099999999999777
-0.16416811907764461;-1;3.1199999999999775
-0.26720262370759507;-1;3.1299999999999772
-0.3600101755860064;-1;3.139999999999977
-0.44298145978303133;-1;3.149999999999977
-0.5166823102260908;-1;3.1599999999999766
-0.5817816718646869;-1;3.1699999999999764
-0.6390044843267554;-1;3.179999999999976
-0.6890938009939483;-1;3.189999999999976
-0.7327798198893627;-1;3.1999999999999758
-0.7707580999568564;-1;3.2099999999999755
-0.8036775424607584;-1;3.2199999999999753
-0.8321358393948208;-1;3.229999999999975
-0.8566784764705605;-1;3.239999999999975
-0.8777988238959753;-1;3.2499999999999747
-0.8959393552650505;-1;3.2599999999999745
-0.9114918415920246;-1;3.2699999999999743
-0.9248052950810073;-1;3.279999999999974
-0.9361809507618886;-1;3.289999999999974
-0.9458886500769358;-1;3.2999999999999736
-0.9541589546589346;-1;3.3099999999999734
-0.9611972084844247;-1;3.319999999999973
-0.9671797767738781;-1;3.329999999999973
-0.9722607389844051;-1;3.3399999999999728
-0.9765717528637827;-1;3.3499999999999726
-0.9802269466073175;-1;3.3599999999999723
-0.9833229431535239;-1;3.369999999999972
-0.985943048340342;-1;3.379999999999972
-0.9881582780723;-1;3.3899999999999717
-0.9900296559162565;-1;3.3999999999999715
-0.9916094883837672;-1;3.4099999999999713
-0.9929422944121113;-1;3.419999999999971
-0.9940664725860119;-1;3.429999999999971
-0.9950138327361711;-1;3.4399999999999706
-0.9958121138765178;-1;3.4499999999999704
-0.996484126946909;-1;3.45999999999997
-0.997049351159375;-1;3.46999999999997
-0.9975239567753915;-1;3.47999999999997
-0.9979227179719274;-1;3.4899999999999696
-0.9982566321849417;-1;3.4999999999999694
-0.9985356203183352;-1;3.509999999999969
-0.998770644769599;-1;3.519999999999969
-0.9989664187573187;-1;3.5299999999999687
-0.999130162957053;-1;3.5399999999999685
-0.9992693625022875;-1;3.5499999999999683
-0.9993851126748776;-1;3.559999999999968
-0.9994828661142603;-1;3.569999999999968
-0.999566087894434;-1;3.5799999999999677
-0.9996359739989945;-1;3.5899999999999674
-0.9996950216268325;-1;3.5999999999999672
-0.9997448228058652;-1;3.609999999999967
-0.9997866195563488;-1;3.619999999999967
-0.9998216191358156;-1;3.6299999999999666
-0.9998505018273;-1;3.6399999999999664
-0.999873618829769;-1;3.649999999999966
-0.9998921247708006;-1;3.659999999999966
-0.9999071862510212;-1;3.6699999999999657
-0.9999203528823103;-1;3.6799999999999655
-0.9999297553709738;-1;3.6899999999999653
-0.9999349055569784;-1;3.699999999999965
-0.9999383862012021;-1;3.709999999999965
-0.9999417067624994;-1;3.7199999999999647
-0.9999469127462264;-1;3.7299999999999645
-0.9999493141718442;-1;3.7399999999999642
-0.9999496834064452;-1;3.749999999999964
-0.999950362875501;-1;3.759999999999964
-0.9999523132759081;-1;3.7699999999999636
-0.9999567441155306;-1;3.7799999999999634
-0.9999596553967193;-1;3.789999999999963
-0.9999625272103141;-1;3.799999999999963
-0.9999658709144452;-1;3.8099999999999627
-0.9999696570005444;-1;3.8199999999999625
-0.9999738130055525;-1;3.8299999999999623
-0.9999784798845911;-1;3.839999999999962
-0.9999833709709945;-1;3.849999999999962
-0.9999882963050202;-1;3.8599999999999617
-0.9999930196688913;-1;3.8699999999999615
-0.9999972585867968;-1;3.8799999999999613
-1.0000006843248912;-1;3.889999999999961
-1.000002921891295;-1;3.899999999999961
-1.0000041650235503;-1;3.9099999999999606
-1.000007810250951;-1;3.9199999999999604
-1.0000111384416048;-1;3.92999999999996
-1.0000140181744326;-1;3.93999999999996
-1.000016301192102;-1;3.9499999999999598
-1.0000178224010259;-1;3.9599999999999596
-1.0000183998713639;-1;3.9699999999999593
-1.000017834837021;-1;3.979999999999959
-1.0000167375074986;-1;3.989999999999959
-1.0000168039508635;-1;3.9999999999999587
-1.0000165560506982;-1;4.009999999999959
-1.0000160122733424;-1;4.019999999999959
-1.0000151952017302;-1;4.0299999999999585
-1.0000141315353905;-1;4.039999999999958
-1.000012852090446;-1;4.049999999999958
-1.0000113917996145;-1;4.059999999999958
-1.000009828796545;-1;4.069999999999958
-1.0000082447027911;-1;4.079999999999957
-1.00000665747412;-1;4.089999999999957
-1.0000051273650767;-1;4.099999999999957
-1.0000037193917852;-1;4.109999999999957
-1.0000025033319484;-1;4.119999999999957
-1.0000015537248488;-1;4.129999999999956
